trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1/8/2019 19:04,4.48E+15,fraud_Ernser-Lynch,food_dining,114.27,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,8/30/1946,47d18a45225ae4db60933698618d0133,1326049468,39.519754,-81.84653,0
1/8/2019 19:05,4.18E+18,"fraud_Cronin, Kshlerin and Weber",health_fitness,3.98,Jessica,Potter,F,7600 Stephen Course Suite 031,Red River,NM,87558,36.6659,-105.4694,606,"Surveyor, land/geomatics",9/6/1988,95da78ffb930bdfc16488f763ea81798,1326049501,36.397013,-106.063375,0
1/8/2019 19:05,4.09E+18,fraud_Stiedemann Ltd,food_dining,87.63,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",12/7/1945,0ee85713aa0c501a434d673228b03968,1326049514,34.268285,-77.51927,0
1/8/2019 19:05,3.55E+15,fraud_Kilback LLC,food_dining,1.93,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,7/5/1984,dfc30f2e7bb7aec43359a2c2b820b9e0,1326049519,33.558228,-98.34214,0
1/8/2019 19:06,2.26E+15,fraud_Lubowitz-Walter,kids_pets,21.4,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,10/17/1995,b2788418a4bb22b54780e98bdae86b78,1326049573,29.928006,-98.862542,0
1/8/2019 19:07,3.59E+15,"fraud_Cormier, Stracke and Thiel",entertainment,92.07,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1/2/1997,1999c13f2db63d0a1cc7ade40b4c92be,1326049668,42.079521,-94.61169,0
1/8/2019 19:08,4.48E+18,fraud_Rippin-VonRueden,health_fitness,35.54,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,12/29/1992,5be190f58bd0775beacb203fddc1c3b1,1326049688,39.75084,-112.144467,0
1/8/2019 19:08,1.80E+14,"fraud_Nienow, Barrows and Romaguera",personal_care,17.09,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",4/17/1942,c9c5d37e6949ad4ba99aa855a8bcfe89,1326049708,37.662777,-88.493672,0
1/8/2019 19:08,3.58E+15,fraud_Schiller Ltd,personal_care,109.6,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,4267debc68dfa6600fcf2020ea7e5521,1326049709,39.006199,-93.701075,0
1/8/2019 19:08,4.16E+15,"fraud_Klocko, Runolfsdottir and Breitenberg",health_fitness,72.06,Justin,Bell,M,5323 Walker Island,Pittsburgh,PA,15217,40.4308,-79.9205,687276,"Scientist, marine",10/19/1973,a1b4cb01c628e88110985e11294545a8,1326049714,40.786502,-80.707367,0
1/8/2019 19:08,3.59E+15,"fraud_Larson, Quitzon and Spencer",travel,401.41,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",12/8/1994,2cc603d2d4cd5ee2030718a8dedf2a58,1326049718,40.034298,-79.344141,0
1/8/2019 19:09,2.13E+14,fraud_Eichmann-Kilback,home,128.12,Thomas,Sullivan,M,464 Newman Crossroad,Milwaukee,WI,53228,42.9676,-88.0434,817312,"Accountant, chartered public finance",3/18/2004,6e4f36a81517e38f8f32e623d5519668,1326049743,42.427647,-88.829332,0
1/8/2019 19:09,2.28E+15,fraud_Gutmann-Upton,misc_pos,2.02,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,12/27/1997,d7c2f25b1779c5eca5343fbb8cbb00bf,1326049782,33.911233,-83.762723,0
1/8/2019 19:09,3.71E+14,"fraud_Labadie, Treutel and Bode",shopping_net,9.7,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,12/24/1974,77c2cf31ea3f9d52eda0f43338a4b0ba,1326049791,39.86068,-88.747048,0
1/8/2019 19:10,4.56E+12,"fraud_Cole, Hills and Jewess",home,17.02,Daniel,Briggs,M,7118 Jessica Unions Apt. 789,Moriarty,NM,87035,34.9889,-106.0609,7268,"Therapist, art",8/4/1988,261d8bc8d807a7d46a49d84bd75e5b0c,1326049852,34.87796,-106.016683,0
1/8/2019 19:10,2.29E+15,fraud_White and Sons,home,58.46,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",2/15/1988,a1e9ce487a095c5bf7624ece2a5a58cb,1326049853,31.565237,-88.973478,0
1/8/2019 19:11,2.71E+15,fraud_Powlowski-Weimann,food_dining,37.82,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",2/22/1977,1a4fb23d664d8d4c92ff73f53b265e36,1326049895,31.124993,-91.608237,0
1/8/2019 19:12,4.01E+15,fraud_Pollich LLC,home,92.22,Jennifer,Bishop,F,589 Matthew Brooks,Houston,TX,77026,29.7972,-95.3288,2906700,Animator,8/24/1983,9bb3381d13b3543148aaef7456a99d00,1326049929,29.859889,-95.130411,0
1/8/2019 19:13,3.75E+14,fraud_Champlin-Casper,home,14.8,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,9/16/1967,34e5e136e332c162d3720ba286d1819e,1326050014,38.267327,-80.838273,0
1/8/2019 19:13,3.58E+15,fraud_Skiles LLC,home,47.05,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,10/24/1981,c2505ee2ab6fa50d4952fc8df39ac17c,1326050016,34.504453,-112.566491,0
1/8/2019 19:14,4.79E+18,"fraud_Douglas, Schneider and Turner",shopping_pos,2.18,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,10/1/1978,7124eb2df72a0101f9077a9d5a0b3c3c,1326050099,39.847216,-95.838789,0
1/8/2019 19:15,4.74E+15,fraud_Pacocha-Weissnat,kids_pets,33.54,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,10/16/1962,5e6e890fc1b4d5d4c87777c3aea4d366,1326050111,41.711658,-73.300442,0
1/8/2019 19:15,3.57E+15,fraud_Gerhold LLC,home,88.51,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,4/25/1971,d2c3d62e923f50eb722c65e460a2f0c9,1326050123,33.86019,-118.804281,0
1/8/2019 19:16,3.60E+15,"fraud_Langworth, Boehm and Gulgowski",shopping_net,2.28,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,10/7/1993,57d276469c2dfd43a8f602c43d17a75d,1326050197,35.798571,-78.240968,0
1/8/2019 19:16,4.72E+15,fraud_Berge-Hills,kids_pets,80.3,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,5/4/1972,757529fd87fcf02d29e3790b6ee78473,1326050198,48.153052,-112.504878,0
1/8/2019 19:16,3.60E+15,fraud_Daugherty LLC,kids_pets,136.69,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",5/14/1993,d18f07c19df15a79ca6d2c28c19d8926,1326050203,34.636968,-78.179338,0
1/8/2019 19:16,2.13E+14,fraud_Zboncak Ltd,food_dining,62.66,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,2/9/1994,0ba5b53677e71187bc40487b1e817ffb,1326050211,44.84836,-84.011566,0
1/8/2019 19:17,3.56E+15,"fraud_Lesch, D'Amore and Brown",food_dining,53.51,Michael,Lee,M,7915 Dawn Roads Apt. 544,Shelter Island,NY,11964,41.064,-72.3366,1858,Clinical biochemist,3/3/1984,80ac8a14bdb3ceade35038263cbc975d,1326050245,41.06641,-71.773508,0
1/8/2019 19:17,4.59E+15,fraud_Shields-Wunsch,health_fitness,156.68,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",7/5/1997,a1916aa4c8d2facc1cb73318bf09fa25,1326050255,32.109178,-79.538563,0
1/8/2019 19:17,4.22E+18,fraud_Beier LLC,entertainment,71.89,Adam,Riddle,M,27718 Mason Bypass,Mount Saint Joseph,OH,45051,39.0965,-84.6431,177,Exhibition designer,5/30/1974,1c5fad8a1cb8949380d6d8ecca07de47,1326050274,38.307514,-85.376042,0
1/8/2019 19:18,4.64E+12,fraud_Pagac LLC,shopping_pos,7.81,Eddie,Mendez,M,1831 Faith View Suite 653,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,7/13/1990,d6238a99904eacd4187054af0a1187bd,1326050310,40.065663,-95.691899,0
1/8/2019 19:18,4.38E+15,fraud_Crona and Sons,kids_pets,11.6,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,10/25/1999,4faa3b2997df303a11bfe20adc4c9085,1326050320,44.91369,-72.024503,0
1/8/2019 19:19,4.09E+18,fraud_Eichmann-Kilback,home,116.24,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,10/14/1983,f2d180b87ac6ed01f738f9516ee280b6,1326050346,31.675057,-94.958947,0
1/8/2019 19:19,3.56E+15,fraud_Dare-Gibson,health_fitness,5.82,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,36853,32.8224,-85.7704,8269,Minerals surveyor,1/4/1977,06a40a8d1b7bf343f0487a0616a4db90,1326050382,32.889386,-86.197377,0
1/8/2019 19:20,4.56E+18,"fraud_Mosciski, Ziemann and Farrell",shopping_net,3,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,10/18/1972,9b49e30a1cbe1976b59882cd664b6a80,1326050400,39.358327,-122.179069,0
1/8/2019 19:20,4.23E+15,"fraud_Terry, Johns and Bins",misc_pos,4.91,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,5/3/1990,b3de6d427d51f930f269512039dbe8dd,1326050447,37.995988,-85.756224,0
1/8/2019 19:20,4.62E+12,"fraud_Cormier, Stracke and Thiel",entertainment,67.79,Vincent,Waller,M,9379 Vanessa Run Apt. 400,Lohrville,IA,51453,42.2619,-94.5566,695,Administrator,7/15/1954,224733dda77ebe4765282dc8b0105e7f,1326050457,41.627629,-94.933643,0
1/8/2019 19:21,6.01E+15,fraud_Larkin Ltd,kids_pets,10.52,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,7/1/1997,1e456d7a52f94076509d63390d10bfc7,1326050500,41.16949,-76.899489,0
1/8/2019 19:22,6.54E+15,fraud_Kuhic LLC,shopping_net,36.93,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,9/22/1997,fee0a37c1bea2b3d9a96ce014087a157,1326050557,41.211095,-79.923021,0
1/8/2019 19:22,3.78E+14,"fraud_Lowe, Dietrich and Erdman",kids_pets,6.91,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",11/17/1964,2edd8a87cbba530902d2c289311715c3,1326050562,40.759434,-72.498371,0
1/8/2019 19:22,2.13E+14,fraud_Botsford PLC,home,60.58,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1/28/1971,7ae776633732c8e7796fa01dcd8844ab,1326050578,27.52938,-100.283839,0
1/8/2019 19:23,2.38E+15,fraud_Stark-Koss,home,30.36,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,3/2/1956,9dae00c13067c074ab279e2693d1c18e,1326050613,43.092241,-70.563174,0
1/8/2019 19:25,3.42E+14,fraud_McKenzie-Huels,food_dining,49.31,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",11/9/1939,692b8233b7d750a1ee59168619a8cc38,1326050753,64.362321,-165.506908,0
1/8/2019 19:26,6.53E+15,"fraud_Zemlak, Tillman and Cremin",personal_care,65.5,Nathan,Stewart,M,63502 Brown Road Apt. 318,West Long Branch,NJ,7764,40.2878,-74.0162,8097,Mechanical engineer,2/18/1964,0e32cc2869e4b312eb3f5590508dc5ed,1326050773,40.915673,-74.598544,0
1/8/2019 19:27,3.58E+15,fraud_Pacocha-Bauch,shopping_pos,313.87,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",8/25/1983,6f6ff94f14ee6c01abe68d0c45bc3cc4,1326050834,40.107769,-81.614114,0
1/8/2019 19:27,3.55E+15,fraud_Ernser-Feest,home,17.33,Jerry,Robinson,M,212 Mary Stream,Arcadia,MI,49613,44.5232,-86.2061,680,"Designer, jewellery",12/21/1966,b4942c72d4a43d6d90b087b076f63831,1326050851,44.747191,-85.212165,0
1/8/2019 19:27,4.64E+15,"fraud_Monahan, Bogisich and Ledner",misc_pos,9.49,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",4/23/1987,1a1213aaa6d117b8aaca9dfcd02f3ddf,1326050852,38.727361,-109.266336,0
1/8/2019 19:27,6.76E+11,fraud_Roob-Okuneva,health_fitness,180.87,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",12/28/1974,c9b46fae11b774e7b393c0ec7139a567,1326050853,41.700738,-83.791274,0
1/8/2019 19:27,4.17E+15,fraud_Friesen-Ortiz,personal_care,167.97,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,2/15/1972,1b81b98cbf84728e81852ddf5d197c23,1326050868,41.113242,-76.57913,0
1/8/2019 19:27,4.92E+15,"fraud_Parker, Nolan and Trantow",entertainment,9.36,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,3/7/1941,30152f9a21b8f3c0adcdf45231fdaf1e,1326050874,39.869613,-79.435452,0
1/8/2019 19:27,6.30E+11,"fraud_Bahringer, Bergnaum and Quitzon",home,78.8,Bryan,Miller,M,411 Laurie Fords,Cass,WV,24927,38.388,-79.9906,365,Special effects artist,3/14/1970,fce8978e00542a0984c250d7b5a34b8a,1326050879,38.345643,-80.765069,0
1/8/2019 19:28,4.43E+15,fraud_Champlin-Casper,home,73.99,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,11/4/1939,f882eedd5d0578007deb57df064934fc,1326050911,39.988361,-107.488697,0
1/8/2019 19:28,4.74E+18,"fraud_Lang, Towne and Schuppe",kids_pets,26.9,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",4/13/1991,348acc9cfccc2c51963efb8b9e3ce0e6,1326050922,20.278569,-154.931445,0
1/8/2019 19:28,4.67E+15,fraud_Hoppe-Parisian,kids_pets,95.27,Bianca,Novak,F,0953 David Skyway,Cuthbert,GA,39840,31.7706,-84.7936,5726,Fitness centre manager,8/14/1947,26f132830245fb65c08174dbb5a891a5,1326050939,32.22702,-83.817377,0
1/8/2019 19:29,3.53E+15,fraud_Berge-Ullrich,home,28.48,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,6/4/1997,97de63511593cd42fe1380ffe8ee26be,1326050943,31.843084,-79.040785,0
1/8/2019 19:30,3.81E+13,"fraud_Welch, Rath and Koepp",entertainment,52.53,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1/18/1997,c3dac109f4bf8d43a1914776543212d7,1326051011,37.837642,-121.821965,0
1/8/2019 19:30,3.58E+15,fraud_Runte-Mohr,food_dining,55.93,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,7/17/1989,f73e455d3b06a0ff66195d7140972cd7,1326051058,39.743843,-93.946347,0
1/8/2019 19:31,2.13E+14,fraud_Bahringer Group,health_fitness,25.51,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),6/3/1984,a5194e46d71f4365c28945dc632e67c5,1326051092,34.624779,-82.81891,0
1/8/2019 19:31,3.54E+15,fraud_Cruickshank-Mills,entertainment,27.56,Margaret,Lam,F,6911 Nicholas Keys Apt. 237,Armagh,PA,15920,40.4603,-79.0097,922,Early years teacher,10/4/1972,dc4019809eb54ca9bdae6b40768f7a9e,1326051093,40.23514,-78.71107,0
1/8/2019 19:31,5.84E+11,fraud_Bernier and Sons,kids_pets,56.24,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",7/22/1936,98228c6b634615d9277c3d690a26d771,1326051109,43.861619,-88.805236,0
1/8/2019 19:32,3.71E+14,fraud_Nienow PLC,entertainment,72.94,Randall,Burgess,M,393 Carroll Route Suite 197,Norman Park,GA,31771,31.2462,-83.6549,5666,Rural practice surveyor,9/14/2003,ad0049d05d11b3a7ad7bef35bbce5fa8,1326051172,30.412881,-83.709013,0
1/8/2019 19:33,4.84E+15,fraud_Daugherty-Thompson,food_dining,13.96,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,5/6/1955,ae6ac98f3926c47a7867ecad59e86be1,1326051181,38.717169,-85.6656,0
1/8/2019 19:33,4.56E+18,"fraud_Bahringer, Osinski and Block",food_dining,40.58,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,10/18/1972,d8b78af0d47a8cf374e134434b0364ff,1326051222,39.537302,-122.115318,0
1/8/2019 19:33,3.75E+14,"fraud_Roob, Conn and Tremblay",shopping_pos,4.4,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,11/5/1971,b001a766076b15af7f8b430d7550925e,1326051239,41.972915,-82.855084,0
1/8/2019 19:34,3.01E+13,fraud_Schoen-Quigley,kids_pets,22.73,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",11/27/1992,e6db18a05a362b623e18c31b3de33344,1326051266,39.589187,-94.015971,0
1/8/2019 19:35,3.55E+15,fraud_Lesch Ltd,shopping_pos,1.79,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,10/9/1976,ed09d73893339f07bdc4ce3570518d89,1326051335,44.106105,-74.71013,0
1/8/2019 19:36,5.74E+11,fraud_Brown Inc,kids_pets,35.69,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,7/23/1986,77ff6561727c45ed60b85bfabe17b689,1326051402,41.966602,-86.763184,0
1/8/2019 19:36,4.10E+15,fraud_Bechtelar-Rippin,food_dining,213.7,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",7/7/1975,7e9f769035125b665422d471e1eb5733,1326051417,38.457205,-79.215672,0
1/8/2019 19:37,3.57E+15,fraud_Wilkinson Ltd,entertainment,9.35,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,7/29/1998,beaab89deee2d8e2c39add0799931b5a,1326051448,43.034331,-74.529976,0
1/8/2019 19:37,3.02E+13,fraud_Roob-Okuneva,health_fitness,69.68,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,4/6/1958,32dc1cb6f4dcc45939d3e3615366012b,1326051452,45.064296,-85.159387,0
1/8/2019 19:37,3.51E+15,"fraud_Boehm, Block and Jakubowski",misc_pos,14.13,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,4/1/1973,fb1cfa5c792b918b124da4f2201b2822,1326051455,34.37655,-86.602297,0
1/8/2019 19:38,5.85E+11,fraud_Bernhard-Lesch,food_dining,17.09,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,8/13/1930,38696fb2fddc530d5cb752270a904bff,1326051522,47.117228,-101.910193,0
1/8/2019 19:39,4.34E+15,fraud_Schuppe-Schuppe,food_dining,53.11,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,9/29/1976,167e88f4b90cac049bad242706ce82eb,1326051551,40.384319,-79.367465,0
1/8/2019 19:39,4.15E+15,"fraud_Haley, Batz and Auer",health_fitness,72.93,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,4/8/1989,7b270db77767cdae55bb2d7e0d728ba8,1326051567,40.765648,-79.224262,0
1/8/2019 19:40,4.56E+12,fraud_Labadie LLC,personal_care,11.45,Jacqueline,Allen,F,166 Lisa Fords,Greenwood,IN,46143,39.596,-86.1309,78968,Financial adviser,2/10/1968,0d583cd6e2f4b49795ca4a6fe07c2356,1326051612,39.767073,-86.45211,0
1/8/2019 19:40,2.71E+15,"fraud_Eichmann, Hayes and Treutel",travel,550.57,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,12/18/1978,589dc5af5aba5915adb2b5421cb2ba3d,1326051619,38.748752,-82.94122,0
1/8/2019 19:40,3.79E+14,"fraud_Douglas, DuBuque and McKenzie",travel,9.47,Gerald,Anthony,M,252 Melissa Rapids Suite 944,Monetta,SC,29105,33.8084,-81.5956,1514,Chief Strategy Officer,12/15/1966,4cb546264e54dc71a438c4771b12bbe4,1326051631,33.444024,-81.873227,0
1/8/2019 19:40,5.00E+15,fraud_Beer-Jast,kids_pets,2.36,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,11/18/1987,c662c4c8333dc77e74be512377fa1ed6,1326051657,39.162085,-94.74923,0
1/8/2019 19:41,3.54E+15,"fraud_Durgan, Gislason and Spencer",home,85.14,Carolyn,Thomas,F,755 Solis Isle Suite 075,New Memphis,IL,62266,38.4857,-89.6816,254,Magazine journalist,5/7/1952,57658c8ee0750f78b6afa4d628ce48d2,1326051680,37.96176,-88.718204,0
1/8/2019 19:41,3.60E+15,"fraud_Konopelski, Schneider and Hartmann",food_dining,9.57,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",5/14/1993,357620281d145bc06efcaa3fee2b5f43,1326051680,35.457816,-78.612277,0
1/8/2019 19:41,3.58E+15,fraud_Ruecker-Mayert,kids_pets,46.43,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358,36.2245,-79.8901,14075,"Buyer, industrial",4/22/1929,6ab313787605a4f7971143fe49eb2735,1326051691,36.541371,-80.220983,0
1/8/2019 19:41,5.10E+15,fraud_Feil-Morar,health_fitness,62.24,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,7/8/1978,3ed5c6264c9ff877eb3d2081515a5dba,1326051712,41.667696,-71.860044,0
1/8/2019 19:43,3.52E+15,fraud_Wilkinson PLC,kids_pets,27.8,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,9/11/1970,82a25134b27cac1a0c5d8bc248764bb6,1326051795,32.803809,-96.262369,0
1/8/2019 19:43,6.54E+15,fraud_Jakubowski Inc,home,134.6,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,10/28/1967,3560e3cafa8dc0a193df0bbefeddff16,1326051827,45.491073,-93.122595,0
1/8/2019 19:44,6.54E+15,"fraud_Gutmann, McLaughlin and Wiza",home,37.51,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",3/23/1977,7760d3e3b4eec3a8761c14d6a09ca9ae,1326051868,35.738423,-90.518935,0
1/8/2019 19:45,4.17E+15,fraud_Reilly LLC,home,31.05,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,10/5/1978,7d8698b1ba283cac0d367734023eb42d,1326051937,41.196858,-73.740186,0
1/8/2019 19:45,3.02E+13,fraud_Pouros-Haag,shopping_pos,54.17,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,3/24/1980,237215d3c73bf492c99d12f794e8c9f4,1326051948,38.565816,-82.881071,0
1/8/2019 19:45,4.39E+18,fraud_Botsford and Sons,home,8.9,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,6/24/1966,40945348360115a4e624e29ae5771b3c,1326051957,35.338773,-96.665944,0
1/8/2019 19:47,3.67E+13,"fraud_Roberts, Ryan and Smith",personal_care,131.61,Jessica,Perez,F,8172 Robertson Parkways Suite 072,Superior,AZ,85173,33.2887,-111.0985,2872,Petroleum engineer,10/28/1987,5dcdee79c47406c500bf027cb989bda7,1326052029,32.577034,-111.74796,0
1/8/2019 19:47,3.59E+15,fraud_Emmerich-Rau,personal_care,4.03,Laura,Casey,F,6114 Moran Way,Steuben,ME,4680,44.4971,-67.9503,1131,Make,5/10/1959,1f1a482f7c9e59788fcbcefee0ab294b,1326052068,43.932295,-68.64347,0
1/8/2019 19:47,4.78E+12,fraud_Collier LLC,home,68.22,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,4/22/1961,fa52163be64816f484f3a0ee03e97ec9,1326052068,37.745075,-100.358688,0
1/8/2019 19:48,6.76E+11,fraud_Torp-Lemke,misc_pos,3.73,Ellen,Smith,F,285 George Lake,Beaver Falls,PA,15010,40.7687,-80.3592,28425,Podiatrist,6/9/2000,b631f2230fcb88473963157de4cb890a,1326052082,41.445963,-79.421949,0
1/8/2019 19:48,3.52E+15,fraud_Nolan-Williamson,kids_pets,32.49,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,11/20/1970,948cbb195d8e5a36fcb1b4c7a37bb835,1326052083,31.691068,-87.153349,0
